sampleName	isolationSource	collectionDate	geoLocName	latitude	longitude	amrResGenes	predictedSir	dangerZone	sampleAnalysisType	temperature	ph	tds	dissolvedO2	ec	isolateId	organism	collectedBy	sequenceName	coverage
APR-005	River Water	2025-10-20	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	23.20	6.74	428	6.38	664	ISO-2026-94-3	Enterococcus faecalis	Automated Script	Contig_94	87.9
APR-006	River Water	2025-10-20	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	23.45	7.38	370	5.93	573	ISO-2026-94-4	Enterococcus faecalis	Automated Script	Contig_94	94.6
APR-002	River Water	2025-10-27	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.30	6.00	1289	5.38	1998	ISO-2026-95-0	Klebsiella pneumoniae	Automated Script	Contig_95	94.9
APR-003	River Water	2025-10-27	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.38	6.87	432	5.72	669	ISO-2026-95-1	Pseudomonas aeruginosa	Automated Script	Contig_95	97.4
APR-004	River Water	2025-10-27	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	24.67	6.17	564	5.58	874	ISO-2026-95-2	Pseudomonas aeruginosa	Automated Script	Contig_95	92.4
APR-005	River Water	2025-10-27	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	25.19	6.64	442	5.65	685	ISO-2026-95-3	Pseudomonas aeruginosa	Automated Script	Contig_95	99.3
APR-006	River Water	2025-10-27	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	23.81	7.27	364	6.04	564	ISO-2026-95-4	Klebsiella pneumoniae	Automated Script	Contig_95	91.5
APR-002	River Water	2025-11-03	Groenkloof - Apies River	-25.78	28.1957	acrB, tolC	Susceptible	green	16S rRNA	25.89	6.16	535	5.86	830	ISO-2026-96-0	E. coli	Automated Script	Contig_96	97.7
APR-003	River Water	2025-11-03	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	24.46	6.80	424	6.33	657	ISO-2026-96-1	Pseudomonas aeruginosa	Automated Script	Contig_96	87.9
APR-004	River Water	2025-11-03	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	24.93	6.02	571	5.65	886	ISO-2026-96-2	Enterococcus faecalis	Automated Script	Contig_96	86.1
APR-005	River Water	2025-11-03	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.69	6.53	465	5.30	721	ISO-2026-96-3	Klebsiella pneumoniae	Automated Script	Contig_96	91.2
APR-006	River Water	2025-11-03	Pretoria North - Apies River	-25.67	28.187	acrB, tolC	Susceptible	green	16S rRNA	25.64	7.33	358	5.14	555	ISO-2026-96-4	Klebsiella pneumoniae	Automated Script	Contig_96	91.1
APR-002	River Water	2025-11-10	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	25.98	6.21	509	5.27	788	ISO-2026-97-0	Klebsiella pneumoniae	Automated Script	Contig_97	99.3
APR-003	River Water	2025-11-10	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	26.28	7.13	409	5.29	634	ISO-2026-97-1	Klebsiella pneumoniae	Automated Script	Contig_97	87.5
APR-004	River Water	2025-11-10	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	26.54	6.24	556	5.57	862	ISO-2026-97-2	Enterococcus faecalis	Automated Script	Contig_97	88.5
APR-005	River Water	2025-11-10	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	26.53	6.70	451	5.81	699	ISO-2026-97-3	Enterococcus faecalis	Automated Script	Contig_97	95.7
APR-006	River Water	2025-11-10	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	26.61	7.16	366	5.74	568	ISO-2026-97-4	Klebsiella pneumoniae	Automated Script	Contig_97	93.8
APR-002	River Water	2025-11-17	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	26.61	6.06	558	5.04	865	ISO-2026-98-0	Enterococcus faecalis	Automated Script	Contig_98	98.9
APR-003	River Water	2025-11-17	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	25.64	6.95	425	5.90	659	ISO-2026-98-1	Pseudomonas aeruginosa	Automated Script	Contig_98	99.4
APR-004	River Water	2025-11-17	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	26.74	6.15	584	5.46	905	ISO-2026-98-2	E. coli	Automated Script	Contig_98	92.2
APR-005	River Water	2025-11-17	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	27.18	6.54	461	5.21	714	ISO-2026-98-3	Pseudomonas aeruginosa	Automated Script	Contig_98	92.0
APR-006	River Water	2025-11-17	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	26.88	7.22	348	5.21	539	ISO-2026-98-4	Pseudomonas aeruginosa	Automated Script	Contig_98	97.0
APR-002	River Water	2025-11-24	Groenkloof - Apies River	-25.78	28.1957	qnrS1, strA	Intermediate	yellow	16S rRNA	26.55	5.92	530	5.26	821	ISO-2026-99-0	E. coli	Automated Script	Contig_99	92.6
APR-003	River Water	2025-11-24	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	26.38	6.94	878	5.51	1360	ISO-2026-99-1	Pseudomonas aeruginosa	Automated Script	Contig_99	96.8
APR-004	River Water	2025-11-24	Pretoria Zoo - Apies River	-25.735	28.188	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	26.03	6.06	561	5.35	869	ISO-2026-99-2	Pseudomonas aeruginosa	Automated Script	Contig_99	91.9
APR-005	River Water	2025-11-24	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	26.52	6.44	705	5.84	1093	ISO-2026-99-3	Klebsiella pneumoniae	Automated Script	Contig_99	90.6
APR-006	River Water	2025-11-24	Pretoria North - Apies River	-25.67	28.187	acrB, tolC	Susceptible	green	16S rRNA	26.14	7.02	358	5.10	555	ISO-2026-99-4	Klebsiella pneumoniae	Automated Script	Contig_99	99.4
APR-002	River Water	2025-12-01	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	27.16	6.10	526	5.52	816	ISO-2026-100-0	Enterococcus faecalis	Automated Script	Contig_100	94.9
APR-003	River Water	2025-12-01	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	27.03	7.13	430	5.33	667	ISO-2026-100-1	E. coli	Automated Script	Contig_100	91.9
APR-004	River Water	2025-12-01	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	27.96	6.00	560	4.56	867	ISO-2026-100-2	Pseudomonas aeruginosa	Automated Script	Contig_100	96.5
APR-005	River Water	2025-12-01	Wonderboom - Apies River	-25.69	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	26.58	6.77	455	5.49	706	ISO-2026-100-3	E. coli	Automated Script	Contig_100	91.8
APR-006	River Water	2025-12-01	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	27.25	7.15	353	4.75	547	ISO-2026-100-4	Pseudomonas aeruginosa	Automated Script	Contig_100	87.6
APR-002	River Water	2025-12-08	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	27.59	6.05	554	5.34	858	ISO-2026-101-0	Klebsiella pneumoniae	Automated Script	Contig_101	90.7
APR-003	River Water	2025-12-08	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	27.45	7.16	756	5.06	1172	ISO-2026-101-1	E. coli	Automated Script	Contig_101	87.7
APR-004	River Water	2025-12-08	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	27.21	6.08	580	5.44	899	ISO-2026-101-2	Pseudomonas aeruginosa	Automated Script	Contig_101	95.9
APR-005	River Water	2025-12-08	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	28.26	6.53	428	5.31	663	ISO-2026-101-3	Pseudomonas aeruginosa	Automated Script	Contig_101	91.2
APR-006	River Water	2025-12-08	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	27.70	7.00	379	4.73	588	ISO-2026-101-4	Klebsiella pneumoniae	Automated Script	Contig_101	85.1
APR-002	River Water	2025-12-15	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	28.77	6.28	530	4.48	822	ISO-2026-102-0	Klebsiella pneumoniae	Automated Script	Contig_102	90.2
APR-003	River Water	2025-12-15	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	28.79	6.96	414	5.14	642	ISO-2026-102-1	Enterococcus faecalis	Automated Script	Contig_102	96.3
APR-004	River Water	2025-12-15	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	27.55	6.29	560	4.67	868	ISO-2026-102-2	Pseudomonas aeruginosa	Automated Script	Contig_102	95.0
APR-005	River Water	2025-12-15	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	28.78	6.54	449	5.18	696	ISO-2026-102-3	E. coli	Automated Script	Contig_102	91.6
APR-006	River Water	2025-12-15	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	28.14	7.02	362	5.07	561	ISO-2026-102-4	Pseudomonas aeruginosa	Automated Script	Contig_102	98.0
APR-002	River Water	2025-12-22	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	27.89	5.93	546	5.45	847	ISO-2026-103-0	Pseudomonas aeruginosa	Automated Script	Contig_103	98.2
APR-003	River Water	2025-12-22	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	27.30	6.83	777	5.54	1205	ISO-2026-103-1	Pseudomonas aeruginosa	Automated Script	Contig_103	98.9
APR-004	River Water	2025-12-22	Pretoria Zoo - Apies River	-25.735	28.188	acrB, tolC	Susceptible	green	16S rRNA	27.84	6.22	590	5.37	914	ISO-2026-103-2	Pseudomonas aeruginosa	Automated Script	Contig_103	93.8
APR-005	River Water	2025-12-22	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	27.59	6.61	1028	5.22	1594	ISO-2026-103-3	E. coli	Automated Script	Contig_103	85.7
APR-006	River Water	2025-12-22	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	27.87	7.14	352	4.99	546	ISO-2026-103-4	Klebsiella pneumoniae	Automated Script	Contig_103	98.9
APR-002	River Water	2025-12-29	Groenkloof - Apies River	-25.78	28.1957	acrB, tolC	Susceptible	green	16S rRNA	27.33	5.96	543	5.40	842	ISO-2026-104-0	Enterococcus faecalis	Automated Script	Contig_104	93.1
APR-003	River Water	2025-12-29	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	28.24	6.89	420	5.21	650	ISO-2026-104-1	Enterococcus faecalis	Automated Script	Contig_104	91.5
APR-004	River Water	2025-12-29	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	28.18	6.14	551	5.27	854	ISO-2026-104-2	Pseudomonas aeruginosa	Automated Script	Contig_104	93.9
APR-005	River Water	2025-12-29	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	27.19	6.65	437	5.66	677	ISO-2026-104-3	Pseudomonas aeruginosa	Automated Script	Contig_104	99.1
APR-006	River Water	2025-12-29	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	28.00	7.07	375	5.33	582	ISO-2026-104-4	Enterococcus faecalis	Automated Script	Contig_104	87.4
APR-002	River Water	2026-01-05	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	27.70	6.08	513	5.39	796	ISO-2026-105-0	Enterococcus faecalis	Automated Script	Contig_105	86.7
APR-003	River Water	2026-01-05	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	27.69	6.94	736	5.11	1141	ISO-2026-105-1	Klebsiella pneumoniae	Automated Script	Contig_105	85.3
APR-004	River Water	2026-01-05	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	28.75	6.34	590	4.89	915	ISO-2026-105-2	E. coli	Automated Script	Contig_105	92.1
APR-005	River Water	2026-01-05	Wonderboom - Apies River	-25.69	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	28.65	6.76	441	5.08	683	ISO-2026-105-3	Klebsiella pneumoniae	Automated Script	Contig_105	92.9
APR-006	River Water	2026-01-05	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	27.12	7.36	347	5.47	538	ISO-2026-105-4	Klebsiella pneumoniae	Automated Script	Contig_105	91.5
APR-002	River Water	2026-01-12	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	27.00	6.26	524	5.21	813	ISO-2026-106-0	Enterococcus faecalis	Automated Script	Contig_106	92.0
APR-003	River Water	2026-01-12	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	27.05	6.99	433	4.78	672	ISO-2026-106-1	Enterococcus faecalis	Automated Script	Contig_106	85.7
APR-004	River Water	2026-01-12	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	28.68	6.33	581	4.35	900	ISO-2026-106-2	E. coli	Automated Script	Contig_106	98.4
APR-005	River Water	2026-01-12	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	28.50	6.42	439	5.25	681	ISO-2026-106-3	Pseudomonas aeruginosa	Automated Script	Contig_106	98.5
APR-006	River Water	2026-01-12	Pretoria North - Apies River	-25.67	28.187	acrB, tolC	Susceptible	green	16S rRNA	28.66	7.36	377	4.99	585	ISO-2026-106-4	Pseudomonas aeruginosa	Automated Script	Contig_106	90.9
APR-002	River Water	2026-01-19	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	28.22	6.30	517	4.90	801	ISO-2026-107-0	Enterococcus faecalis	Automated Script	Contig_107	93.7
APR-003	River Water	2026-01-19	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	27.68	6.98	438	4.97	678	ISO-2026-107-1	Enterococcus faecalis	Automated Script	Contig_107	97.5
APR-004	River Water	2026-01-19	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	28.49	6.14	574	5.10	890	ISO-2026-107-2	Enterococcus faecalis	Automated Script	Contig_107	88.3
APR-005	River Water	2026-01-19	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	28.07	6.52	439	5.04	681	ISO-2026-107-3	E. coli	Automated Script	Contig_107	93.0
APR-006	River Water	2026-01-19	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	27.05	7.01	368	4.75	570	ISO-2026-107-4	Enterococcus faecalis	Automated Script	Contig_107	88.0
APR-002	River Water	2026-01-26	Groenkloof - Apies River	-25.78	28.1957	ampC_intrinsic	Susceptible	green	16S rRNA	28.11	6.11	538	4.61	833	ISO-2026-108-0	Pseudomonas aeruginosa	Automated Script	Contig_108	91.4
APR-003	River Water	2026-01-26	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	26.52	7.03	440	5.18	682	ISO-2026-108-1	E. coli	Automated Script	Contig_108	97.6
APR-004	River Water	2026-01-26	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	27.14	6.38	581	5.03	901	ISO-2026-108-2	Pseudomonas aeruginosa	Automated Script	Contig_108	92.0
APR-005	River Water	2026-01-26	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	26.75	6.42	466	4.87	722	ISO-2026-108-3	E. coli	Automated Script	Contig_108	98.7
APR-006	River Water	2026-01-26	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	26.38	7.27	371	4.96	576	ISO-2026-108-4	Pseudomonas aeruginosa	Automated Script	Contig_108	99.8
APR-002	River Water	2026-02-02	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	27.56	6.28	529	5.41	820	ISO-2026-109-0	Enterococcus faecalis	Automated Script	Contig_109	86.3
APR-003	River Water	2026-02-02	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	27.42	7.08	419	5.04	649	ISO-2026-109-1	Enterococcus faecalis	Automated Script	Contig_109	87.0
APR-004	River Water	2026-02-02	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	26.23	6.37	597	5.40	926	ISO-2026-109-2	E. coli	Automated Script	Contig_109	95.9
APR-005	River Water	2026-02-02	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	27.59	6.49	427	4.87	662	ISO-2026-109-3	Pseudomonas aeruginosa	Automated Script	Contig_109	97.6
APR-006	River Water	2026-02-02	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	26.26	7.07	364	5.81	565	ISO-2026-109-4	E. coli	Automated Script	Contig_109	93.1
APR-002	River Water	2026-02-09	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.59	6.28	551	5.29	854	ISO-2026-110-0	Pseudomonas aeruginosa	Automated Script	Contig_110	97.6
APR-003	River Water	2026-02-09	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	26.02	7.13	407	5.83	631	ISO-2026-110-1	Klebsiella pneumoniae	Automated Script	Contig_110	94.2
APR-004	River Water	2026-02-09	Pretoria Zoo - Apies River	-25.735	28.188	acrB, tolC	Susceptible	green	16S rRNA	27.28	6.36	585	5.60	906	ISO-2026-110-2	Pseudomonas aeruginosa	Automated Script	Contig_110	99.4
APR-005	River Water	2026-02-09	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.77	6.58	458	5.81	709	ISO-2026-110-3	Pseudomonas aeruginosa	Automated Script	Contig_110	97.1
APR-006	River Water	2026-02-09	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	26.91	7.35	349	5.34	541	ISO-2026-110-4	Enterococcus faecalis	Automated Script	Contig_110	96.5
APR-002	River Water	2026-02-16	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	26.07	6.27	558	5.13	864	ISO-2026-111-0	Enterococcus faecalis	Automated Script	Contig_111	91.9
APR-003	River Water	2026-02-16	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.26	7.06	437	6.08	677	ISO-2026-111-1	Pseudomonas aeruginosa	Automated Script	Contig_111	98.1
APR-004	River Water	2026-02-16	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	26.96	6.37	592	5.38	918	ISO-2026-111-2	Enterococcus faecalis	Automated Script	Contig_111	98.4
APR-005	River Water	2026-02-16	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	25.38	6.72	431	5.84	668	ISO-2026-111-3	E. coli	Automated Script	Contig_111	94.2
APR-006	River Water	2026-02-16	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	26.72	7.29	372	5.51	577	ISO-2026-111-4	Klebsiella pneumoniae	Automated Script	Contig_111	98.0
APR-002	River Water	2026-02-23	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	26.21	6.04	533	5.79	826	ISO-2026-112-0	Pseudomonas aeruginosa	Automated Script	Contig_112	89.7
APR-003	River Water	2026-02-23	Pretoria CBD	-25.746	28.201	acrB, tolC	Susceptible	green	16S rRNA	25.34	7.00	438	5.96	679	ISO-2026-112-1	Pseudomonas aeruginosa	Automated Script	Contig_112	88.3
APR-004	River Water	2026-02-23	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	26.19	6.24	574	5.74	889	ISO-2026-112-2	E. coli	Automated Script	Contig_112	87.2
APR-005	River Water	2026-02-23	Wonderboom - Apies River	-25.69	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	24.92	6.50	1006	5.51	1559	ISO-2026-112-3	Klebsiella pneumoniae	Automated Script	Contig_112	87.1
APR-006	River Water	2026-02-23	Pretoria North - Apies River	-25.67	28.187	acrB, tolC	Susceptible	green	16S rRNA	24.89	7.33	358	5.30	555	ISO-2026-112-4	Klebsiella pneumoniae	Automated Script	Contig_112	90.5
APR-002	River Water	2026-03-02	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	23.80	6.14	554	5.87	858	ISO-2026-113-0	Enterococcus faecalis	Automated Script	Contig_113	92.0
APR-003	River Water	2026-03-02	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	24.16	7.20	423	6.23	656	ISO-2026-113-1	E. coli	Automated Script	Contig_113	95.5
APR-004	River Water	2026-03-02	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.07	6.02	556	5.76	861	ISO-2026-113-2	Pseudomonas aeruginosa	Automated Script	Contig_113	87.1
APR-005	River Water	2026-03-02	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	25.36	6.68	439	5.54	681	ISO-2026-113-3	Enterococcus faecalis	Automated Script	Contig_113	92.7
APR-006	River Water	2026-03-02	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	24.57	7.09	373	5.55	577	ISO-2026-113-4	E. coli	Automated Script	Contig_113	95.0
APR-002	River Water	2026-03-09	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	24.38	5.98	1292	5.65	2003	ISO-2026-114-0	Enterococcus faecalis	Automated Script	Contig_114	93.6
APR-003	River Water	2026-03-09	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	23.52	6.86	437	6.39	677	ISO-2026-114-1	Pseudomonas aeruginosa	Automated Script	Contig_114	86.2
APR-004	River Water	2026-03-09	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	23.28	6.00	582	5.94	902	ISO-2026-114-2	E. coli	Automated Script	Contig_114	88.4
APR-005	River Water	2026-03-09	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	24.67	6.79	446	5.82	692	ISO-2026-114-3	E. coli	Automated Script	Contig_114	86.6
APR-006	River Water	2026-03-09	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	24.21	7.19	350	5.92	542	ISO-2026-114-4	Klebsiella pneumoniae	Automated Script	Contig_114	94.1
APR-002	River Water	2026-03-16	Groenkloof - Apies River	-25.78	28.1957	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	24.05	6.05	550	6.28	852	ISO-2026-115-0	E. coli	Automated Script	Contig_115	91.6
APR-003	River Water	2026-03-16	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	23.82	7.19	405	6.44	628	ISO-2026-115-1	E. coli	Automated Script	Contig_115	92.8
APR-004	River Water	2026-03-16	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	22.77	6.29	594	6.26	921	ISO-2026-115-2	Klebsiella pneumoniae	Automated Script	Contig_115	94.0
APR-005	River Water	2026-03-16	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	22.81	6.55	446	6.04	692	ISO-2026-115-3	Enterococcus faecalis	Automated Script	Contig_115	99.1
APR-006	River Water	2026-03-16	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	22.48	7.22	371	5.97	576	ISO-2026-115-4	Enterococcus faecalis	Automated Script	Contig_115	94.2
APR-002	River Water	2026-03-23	Groenkloof - Apies River	-25.78	28.1957	qnrS1, strA	Intermediate	yellow	16S rRNA	23.23	6.07	547	6.23	847	ISO-2026-116-0	Klebsiella pneumoniae	Automated Script	Contig_116	99.2
APR-003	River Water	2026-03-23	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	23.52	7.18	422	5.81	653	ISO-2026-116-1	E. coli	Automated Script	Contig_116	86.2
APR-004	River Water	2026-03-23	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	23.64	6.07	1434	6.11	2223	ISO-2026-116-2	Klebsiella pneumoniae	Automated Script	Contig_116	98.0
APR-005	River Water	2026-03-23	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	23.49	6.43	436	6.21	676	ISO-2026-116-3	Enterococcus faecalis	Automated Script	Contig_116	92.0
APR-006	River Water	2026-03-23	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	22.55	7.37	371	6.23	575	ISO-2026-116-4	Enterococcus faecalis	Automated Script	Contig_116	97.1
APR-002	River Water	2026-03-30	Groenkloof - Apies River	-25.78	28.1957	ampC_intrinsic	Susceptible	green	16S rRNA	21.19	6.02	1205	6.41	1867	ISO-2026-117-0	E. coli	Automated Script	Contig_117	93.4
APR-003	River Water	2026-03-30	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	22.78	6.88	409	6.28	634	ISO-2026-117-1	Pseudomonas aeruginosa	Automated Script	Contig_117	94.9
APR-004	River Water	2026-03-30	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	22.85	6.21	562	6.48	872	ISO-2026-117-2	Pseudomonas aeruginosa	Automated Script	Contig_117	95.3
APR-005	River Water	2026-03-30	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	21.10	6.56	437	6.56	678	ISO-2026-117-3	E. coli	Automated Script	Contig_117	98.5
APR-006	River Water	2026-03-30	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	21.94	7.11	358	6.50	555	ISO-2026-117-4	E. coli	Automated Script	Contig_117	94.5
APR-002	River Water	2026-04-06	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	21.82	6.12	556	6.97	862	ISO-2026-118-0	Enterococcus faecalis	Automated Script	Contig_118	85.2
APR-003	River Water	2026-04-06	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	21.81	6.87	429	6.19	665	ISO-2026-118-1	Klebsiella pneumoniae	Automated Script	Contig_118	88.9
